selected_index,symbol,state,detail,price_history_rows,data_timestamp,provider,provider_error,avg_dollar_volume,market_cap,final_score
1,AAPL,ranked,ranked and included in full_ranking.csv,506,2026-06-09T04:00:00+00:00,alpaca,,466402928.54,4267410980864.0,66.63
2,MSFT,ranked,ranked and included in full_ranking.csv,506,2026-06-09T04:00:00+00:00,alpaca,,403109842.7,2996704903168.0,50.76
3,NVDA,ranked,ranked and included in full_ranking.csv,506,2026-06-09T04:00:00+00:00,alpaca,,1087832757.43,5042570002432.0,66.87
4,AMZN,ranked,ranked and included in full_ranking.csv,506,2026-06-09T04:00:00+00:00,alpaca,,487530169.88,2626778562560.0,57.39
5,META,ranked,ranked and included in full_ranking.csv,506,2026-06-09T04:00:00+00:00,alpaca,,311765488.45,1483936890880.0,48.82
6,GOOGL,ranked,ranked and included in full_ranking.csv,506,2026-06-09T04:00:00+00:00,alpaca,,393221274.35,4442127073280.0,66.34
7,AVGO,ranked,ranked and included in full_ranking.csv,506,2026-06-09T04:00:00+00:00,alpaca,,370074462.84,1865732718592.0,51.77
8,TSLA,ranked,ranked and included in full_ranking.csv,506,2026-06-09T04:00:00+00:00,alpaca,,320655549.16,1489820450816.0,40.68
9,NFLX,ranked,ranked and included in full_ranking.csv,506,2026-06-09T04:00:00+00:00,alpaca,,186860898.57,342801121280.0,48.6
10,AMD,ranked,ranked and included in full_ranking.csv,506,2026-06-09T04:00:00+00:00,alpaca,,315264025.1,775358709760.0,57.44
11,ORCL,ranked,ranked and included in full_ranking.csv,506,2026-06-09T04:00:00+00:00,alpaca,,130647245.86,591919054848.0,45.77
12,CRM,ranked,ranked and included in full_ranking.csv,506,2026-06-09T04:00:00+00:00,alpaca,,110007667.45,143611658240.0,53.56
13,ADBE,ranked,ranked and included in full_ranking.csv,506,2026-06-09T04:00:00+00:00,alpaca,,46485968.47,96151101440.0,48.91
14,INTU,ranked,ranked and included in full_ranking.csv,506,2026-06-09T04:00:00+00:00,alpaca,,125540830.78,80359694336.0,32.97
15,QCOM,ranked,ranked and included in full_ranking.csv,506,2026-06-09T04:00:00+00:00,alpaca,,145809094.05,216512675840.0,55.75
16,MU,ranked,ranked and included in full_ranking.csv,506,2026-06-09T04:00:00+00:00,alpaca,,781640564.65,1055434997760.0,52.12
17,PANW,ranked,ranked and included in full_ranking.csv,506,2026-06-09T04:00:00+00:00,alpaca,,102966371.24,212323794944.0,55.03
18,CRWD,ranked,ranked and included in full_ranking.csv,506,2026-06-09T04:00:00+00:00,alpaca,,93206902.09,164176478208.0,42.87
19,DDOG,ranked,ranked and included in full_ranking.csv,506,2026-06-09T04:00:00+00:00,alpaca,,69570579.05,80923992064.0,49.15
20,SNOW,ranked,ranked and included in full_ranking.csv,506,2026-06-09T04:00:00+00:00,alpaca,,105345101.59,83066159104.0,38.39
21,PLTR,ranked,ranked and included in full_ranking.csv,506,2026-06-09T04:00:00+00:00,alpaca,,154272717.81,316613001216.0,36.85
22,SHOP,ranked,ranked and included in full_ranking.csv,506,2026-06-09T04:00:00+00:00,alpaca,,51337986.01,143287025664.0,42.48
23,NOW,ranked,ranked and included in full_ranking.csv,506,2026-06-09T04:00:00+00:00,alpaca,,141266478.0,110319017984.0,37.03
24,ANET,ranked,ranked and included in full_ranking.csv,506,2026-06-09T04:00:00+00:00,alpaca,,70967331.53,191595216896.0,51.02
25,INTC,ranked,ranked and included in full_ranking.csv,506,2026-06-09T04:00:00+00:00,alpaca,,369806509.79,542405885952.0,39.11
26,ARM,ranked,ranked and included in full_ranking.csv,506,2026-06-09T04:00:00+00:00,alpaca,,115961382.16,346976059392.0,48.01
27,ASML,ranked,ranked and included in full_ranking.csv,506,2026-06-09T04:00:00+00:00,alpaca,,112522128.96,685183991808.0,79.46
28,TSM,ranked,ranked and included in full_ranking.csv,506,2026-06-09T04:00:00+00:00,alpaca,,208758474.09,2219396038656.0,79.35
29,AMAT,ranked,ranked and included in full_ranking.csv,506,2026-06-09T04:00:00+00:00,alpaca,,119795278.89,396352487424.0,73.73
30,LRCX,ranked,ranked and included in full_ranking.csv,506,2026-06-09T04:00:00+00:00,alpaca,,100221244.41,409136824320.0,69.14
31,KLAC,ranked,ranked and included in full_ranking.csv,506,2026-06-09T04:00:00+00:00,alpaca,,108505939.31,279460610048.0,74.55
32,MRVL,ranked,ranked and included in full_ranking.csv,506,2026-06-09T04:00:00+00:00,alpaca,,305178779.56,233667624960.0,51.36
33,UBER,ranked,ranked and included in full_ranking.csv,506,2026-06-09T04:00:00+00:00,alpaca,,85077663.29,143265447936.0,42.9
34,ABNB,ranked,ranked and included in full_ranking.csv,506,2026-06-09T04:00:00+00:00,alpaca,,24773007.03,77956874240.0,52.97
35,MSTR,ranked,ranked and included in full_ranking.csv,506,2026-06-09T04:00:00+00:00,alpaca,,54851222.48,41345634304.0,18.6
36,COIN,ranked,ranked and included in full_ranking.csv,506,2026-06-09T04:00:00+00:00,alpaca,,43652568.52,40968151040.0,31.14
37,APP,ranked,ranked and included in full_ranking.csv,506,2026-06-09T04:00:00+00:00,alpaca,,106049360.07,174970748928.0,53.24
38,RBLX,ranked,ranked and included in full_ranking.csv,506,2026-06-09T04:00:00+00:00,alpaca,,21926910.7,30787086336.0,23.36
39,MDB,ranked,ranked and included in full_ranking.csv,506,2026-06-09T04:00:00+00:00,alpaca,,54580900.42,27369375744.0,43.51
40,ZS,ranked,ranked and included in full_ranking.csv,506,2026-06-09T04:00:00+00:00,alpaca,,39425870.94,20349526016.0,13.58
41,JPM,ranked,ranked and included in full_ranking.csv,506,2026-06-09T04:00:00+00:00,alpaca,,76923868.29,837883199488.0,72.4
42,GS,ranked,ranked and included in full_ranking.csv,506,2026-06-09T04:00:00+00:00,alpaca,,71190882.93,304450600960.0,77.28
43,MS,ranked,ranked and included in full_ranking.csv,506,2026-06-09T04:00:00+00:00,alpaca,,67639362.22,331624153088.0,79.15
44,BAC,ranked,ranked and included in full_ranking.csv,506,2026-06-09T04:00:00+00:00,alpaca,,127217906.98,386196471808.0,83.52
45,WFC,ranked,ranked and included in full_ranking.csv,506,2026-06-09T04:00:00+00:00,alpaca,,84255870.73,250935541760.0,68.69
46,BLK,ranked,ranked and included in full_ranking.csv,506,2026-06-09T04:00:00+00:00,alpaca,,39676088.43,164796186624.0,57.31
47,BRK-B,ranked,ranked and included in full_ranking.csv,506,2026-06-09T04:00:00+00:00,alpaca,,62984648.44,1052048556032.0,68.61
48,V,ranked,ranked and included in full_ranking.csv,506,2026-06-09T04:00:00+00:00,alpaca,,116657408.04,618161766400.0,67.82
49,MA,ranked,ranked and included in full_ranking.csv,506,2026-06-09T04:00:00+00:00,alpaca,,107388510.52,437586067456.0,60.67
50,AXP,ranked,ranked and included in full_ranking.csv,506,2026-06-09T04:00:00+00:00,alpaca,,37409247.78,217239109632.0,63.16
51,CAT,ranked,ranked and included in full_ranking.csv,506,2026-06-09T04:00:00+00:00,alpaca,,96056554.06,421303484416.0,72.01
52,DE,ranked,ranked and included in full_ranking.csv,506,2026-06-09T04:00:00+00:00,alpaca,,51502181.29,155941044224.0,60.17
53,HON,ranked,ranked and included in full_ranking.csv,506,2026-06-09T04:00:00+00:00,alpaca,,40883570.73,136678973440.0,47.81
54,GE,ranked,ranked and included in full_ranking.csv,506,2026-06-09T04:00:00+00:00,alpaca,,67153181.3,345253511168.0,71.03
55,RTX,ranked,ranked and included in full_ranking.csv,506,2026-06-09T04:00:00+00:00,alpaca,,34749508.03,244503838720.0,61.97
56,LMT,ranked,ranked and included in full_ranking.csv,506,2026-06-09T04:00:00+00:00,alpaca,,22973768.39,122228686848.0,49.62
57,BA,ranked,ranked and included in full_ranking.csv,506,2026-06-09T04:00:00+00:00,alpaca,,53381368.06,169098723328.0,43.06
58,UNP,ranked,ranked and included in full_ranking.csv,506,2026-06-09T04:00:00+00:00,alpaca,,42944107.98,161062518784.0,70.83
59,UPS,ranked,ranked and included in full_ranking.csv,506,2026-06-09T04:00:00+00:00,alpaca,,24029732.62,91690180608.0,65.85
60,FDX,ranked,ranked and included in full_ranking.csv,506,2026-06-09T04:00:00+00:00,alpaca,,26555340.75,79160180736.0,74.61
61,WMT,ranked,ranked and included in full_ranking.csv,506,2026-06-09T04:00:00+00:00,alpaca,,118110965.53,946056396800.0,51.17
62,COST,ranked,ranked and included in full_ranking.csv,506,2026-06-09T04:00:00+00:00,alpaca,,79926108.66,429549158400.0,52.0
63,PG,ranked,ranked and included in full_ranking.csv,506,2026-06-09T04:00:00+00:00,alpaca,,53961138.43,346192805888.0,63.92
64,KO,ranked,ranked and included in full_ranking.csv,506,2026-06-09T04:00:00+00:00,alpaca,,71042487.73,349963911168.0,71.89
65,PEP,ranked,ranked and included in full_ranking.csv,506,2026-06-09T04:00:00+00:00,alpaca,,40417606.85,195171827712.0,50.28
66,MCD,ranked,ranked and included in full_ranking.csv,506,2026-06-09T04:00:00+00:00,alpaca,,44041541.48,200540274688.0,55.67
67,HD,ranked,ranked and included in full_ranking.csv,506,2026-06-09T04:00:00+00:00,alpaca,,67130933.97,320403472384.0,56.17
68,LOW,ranked,ranked and included in full_ranking.csv,506,2026-06-09T04:00:00+00:00,alpaca,,34574181.41,121944563712.0,46.54
69,NKE,ranked,ranked and included in full_ranking.csv,506,2026-06-09T04:00:00+00:00,alpaca,,48166926.0,66121609216.0,53.21
70,SBUX,ranked,ranked and included in full_ranking.csv,506,2026-06-09T04:00:00+00:00,alpaca,,36340883.85,111018180608.0,51.0
71,JNJ,ranked,ranked and included in full_ranking.csv,506,2026-06-09T04:00:00+00:00,alpaca,,61999373.04,570510409728.0,69.41
72,LLY,ranked,ranked and included in full_ranking.csv,506,2026-06-09T04:00:00+00:00,alpaca,,144305074.78,1020758589440.0,77.95
73,UNH,ranked,ranked and included in full_ranking.csv,506,2026-06-09T04:00:00+00:00,alpaca,,97166619.76,375063642112.0,71.67
74,MRK,ranked,ranked and included in full_ranking.csv,506,2026-06-09T04:00:00+00:00,alpaca,,41469839.09,295391002624.0,70.86
75,ABBV,ranked,ranked and included in full_ranking.csv,506,2026-06-09T04:00:00+00:00,alpaca,,51532486.96,398270431232.0,66.51
76,PFE,ranked,ranked and included in full_ranking.csv,506,2026-06-09T04:00:00+00:00,alpaca,,40901493.96,146475728896.0,50.92
77,TMO,ranked,ranked and included in full_ranking.csv,506,2026-06-09T04:00:00+00:00,alpaca,,73842301.99,183607017472.0,59.23
78,ISRG,ranked,ranked and included in full_ranking.csv,506,2026-06-09T04:00:00+00:00,alpaca,,45100104.1,151089414144.0,48.31
79,DHR,ranked,ranked and included in full_ranking.csv,506,2026-06-09T04:00:00+00:00,alpaca,,50559626.08,133351063552.0,60.89
80,SYK,ranked,ranked and included in full_ranking.csv,506,2026-06-09T04:00:00+00:00,alpaca,,60684418.55,120379121664.0,55.67
81,XOM,ranked,ranked and included in full_ranking.csv,506,2026-06-09T04:00:00+00:00,alpaca,,101145389.57,617224077312.0,52.91
82,CVX,ranked,ranked and included in full_ranking.csv,506,2026-06-09T04:00:00+00:00,alpaca,,50746309.04,371950780416.0,54.52
83,COP,ranked,ranked and included in full_ranking.csv,506,2026-06-09T04:00:00+00:00,alpaca,,48239137.16,142284554240.0,55.65
84,SLB,ranked,ranked and included in full_ranking.csv,506,2026-06-09T04:00:00+00:00,alpaca,,40979965.16,83498967040.0,71.3
85,EOG,ranked,ranked and included in full_ranking.csv,506,2026-06-09T04:00:00+00:00,alpaca,,22657398.39,73145876480.0,74.51
86,MPC,ranked,ranked and included in full_ranking.csv,506,2026-06-09T04:00:00+00:00,alpaca,,28617875.08,75363442688.0,76.7
87,VLO,ranked,ranked and included in full_ranking.csv,506,2026-06-09T04:00:00+00:00,alpaca,,32158095.34,75355594752.0,73.88
88,OXY,ranked,ranked and included in full_ranking.csv,506,2026-06-09T04:00:00+00:00,alpaca,,38372061.24,56246591488.0,64.7
89,DVN,ranked,ranked and included in full_ranking.csv,506,2026-06-09T04:00:00+00:00,alpaca,,39639733.31,50830475264.0,51.22
90,HAL,ranked,ranked and included in full_ranking.csv,506,2026-06-09T04:00:00+00:00,alpaca,,26786932.78,33098459136.0,61.07
91,SPY,ranked,ranked and included in full_ranking.csv,506,2026-06-09T04:00:00+00:00,alpaca,,1168969332.29,,60.79
92,QQQ,ranked,ranked and included in full_ranking.csv,506,2026-06-09T04:00:00+00:00,alpaca,,621362448.87,,63.81
93,DIA,ranked,ranked and included in full_ranking.csv,506,2026-06-09T04:00:00+00:00,alpaca,,44190627.48,,69.49
94,IWM,ranked,ranked and included in full_ranking.csv,506,2026-06-09T04:00:00+00:00,alpaca,,377794067.63,,70.84
95,SMH,ranked,ranked and included in full_ranking.csv,506,2026-06-09T04:00:00+00:00,alpaca,,249495096.18,,65.61
96,SOXX,ranked,ranked and included in full_ranking.csv,506,2026-06-09T04:00:00+00:00,alpaca,,206331373.52,,69.71
97,XLK,ranked,ranked and included in full_ranking.csv,506,2026-06-09T04:00:00+00:00,alpaca,,157095934.8,,64.04
98,XLE,ranked,ranked and included in full_ranking.csv,506,2026-06-09T04:00:00+00:00,alpaca,,134953808.7,,56.55
99,XLF,ranked,ranked and included in full_ranking.csv,506,2026-06-09T04:00:00+00:00,alpaca,,134590743.83,,77.9
100,XLV,ranked,ranked and included in full_ranking.csv,506,2026-06-09T04:00:00+00:00,alpaca,,137280290.57,,73.04
101,ARKK,ranked,ranked and included in full_ranking.csv,506,2026-06-09T04:00:00+00:00,alpaca,,40925870.05,,42.26
102,IBIT,ranked,ranked and included in full_ranking.csv,506,2026-06-09T04:00:00+00:00,alpaca,,98452330.71,,25.38
103,GLD,ranked,ranked and included in full_ranking.csv,506,2026-06-09T04:00:00+00:00,alpaca,,53686626.51,,25.01
104,SLV,ranked,ranked and included in full_ranking.csv,506,2026-06-09T04:00:00+00:00,alpaca,,48560284.38,,17.37
105,USO,ranked,ranked and included in full_ranking.csv,501,2026-06-09T00:00:00,yfinance,,979028265.32,,51.0
106,TLT,ranked,ranked and included in full_ranking.csv,506,2026-06-09T04:00:00+00:00,alpaca,,96510944.72,,48.79
107,HYG,ranked,ranked and included in full_ranking.csv,506,2026-06-09T04:00:00+00:00,alpaca,,219042421.94,,78.24
108,UUP,ranked,ranked and included in full_ranking.csv,501,2026-06-09T00:00:00,yfinance,,62193038.95,,87.32
109,VNQ,filtered_market_cap,market cap below minimum 1000000000 or unavailable,506,2026-06-09T04:00:00+00:00,alpaca,,20464840.327750005,,
110,BTC-USD,ranked,ranked and included in full_ranking.csv,730,2026-06-10T00:00:00,yfinance,,2499009910037807.0,,24.83
111,ETH-USD,ranked,ranked and included in full_ranking.csv,730,2026-06-10T00:00:00,yfinance,,32362919939197.16,,20.52
112,RGTI,filtered_market_cap,market cap below minimum 1000000000 or unavailable,506,2026-06-09T04:00:00+00:00,alpaca,,40029188.6165,,
113,QBTS,filtered_market_cap,market cap below minimum 1000000000 or unavailable,506,2026-06-09T04:00:00+00:00,alpaca,,43930897.242750004,,
114,QUBT,ranked,ranked and included in full_ranking.csv,501,2026-06-09T00:00:00,yfinance,,377888304.07,2143710080.0,9.96
115,IONQ,ranked,ranked and included in full_ranking.csv,506,2026-06-09T04:00:00+00:00,alpaca,,53126814.77,21160673280.0,33.83
116,LITE,ranked,ranked and included in full_ranking.csv,506,2026-06-09T04:00:00+00:00,alpaca,,189666607.43,63932928000.0,39.72
117,RKLB,ranked,ranked and included in full_ranking.csv,506,2026-06-09T04:00:00+00:00,alpaca,,62140526.96,67624136704.0,23.36
118,ASTS,ranked,ranked and included in full_ranking.csv,506,2026-06-09T04:00:00+00:00,alpaca,,57391102.31,34430529536.0,21.38
119,LUNR,ranked,ranked and included in full_ranking.csv,501,2026-06-09T00:00:00,yfinance,,625674301.44,4407624704.0,21.82
120,TEM,filtered_market_cap,market cap below minimum 1000000000 or unavailable,497,2026-06-09T00:00:00,yfinance,,329642109.357296,,
121,SOUN,ranked,ranked and included in full_ranking.csv,501,2026-06-09T00:00:00,yfinance,,210456541.66,3038042880.0,14.26
122,HIMS,ranked,ranked and included in full_ranking.csv,501,2026-06-09T00:00:00,yfinance,,541461308.8,6707643904.0,34.77
123,PL,ranked,ranked and included in full_ranking.csv,501,2026-06-09T00:00:00,yfinance,,590631254.1,11108775936.0,22.89
124,SMCI,ranked,ranked and included in full_ranking.csv,506,2026-06-09T04:00:00+00:00,alpaca,,65121869.88,24441647104.0,43.94
125,DELL,ranked,ranked and included in full_ranking.csv,506,2026-06-09T04:00:00+00:00,alpaca,,132972511.91,247992172544.0,51.65
126,HPE,ranked,ranked and included in full_ranking.csv,506,2026-06-09T04:00:00+00:00,alpaca,,110637827.94,63919304704.0,58.18
127,AI,ranked,ranked and included in full_ranking.csv,501,2026-06-09T00:00:00,yfinance,,79483861.46,1567692160.0,35.19
128,PATH,ranked,ranked and included in full_ranking.csv,501,2026-06-09T00:00:00,yfinance,,505168814.92,5569792512.0,45.87
129,BBAI,filtered_liquidity,price below minimum 5.0,506,2026-06-09T04:00:00+00:00,alpaca,,5682773.26475,,
130,RXRX,filtered_liquidity,price below minimum 5.0,506,2026-06-09T04:00:00+00:00,alpaca,,2773524.6155000003,,
131,SERV,filtered_market_cap,market cap below minimum 1000000000 or unavailable,501,2026-06-09T00:00:00,yfinance,,49437984.904470086,590526208.0,
132,VRT,ranked,ranked and included in full_ranking.csv,506,2026-06-09T04:00:00+00:00,alpaca,,82851277.59,111207178240.0,49.95
133,CEG,ranked,ranked and included in full_ranking.csv,506,2026-06-09T04:00:00+00:00,alpaca,,60616078.47,89864716288.0,34.37
134,OKLO,ranked,ranked and included in full_ranking.csv,501,2026-06-09T00:00:00,yfinance,,998519831.91,9827011584.0,8.06
135,NBIS,ranked,ranked and included in full_ranking.csv,409,2026-06-09T04:00:00+00:00,alpaca,,111517950.54,55888068608.0,41.67
136,GTLB,ranked,ranked and included in full_ranking.csv,501,2026-06-09T00:00:00,yfinance,,225974271.87,5117669888.0,43.94
137,ESTC,ranked,ranked and included in full_ranking.csv,501,2026-06-09T00:00:00,yfinance,,152802791.95,6417075200.0,56.05
138,NET,ranked,ranked and included in full_ranking.csv,506,2026-06-09T04:00:00+00:00,alpaca,,44091922.37,83463987200.0,48.66
139,HUBS,ranked,ranked and included in full_ranking.csv,506,2026-06-09T04:00:00+00:00,alpaca,,31488358.39,10119890944.0,29.43
140,TEAM,ranked,ranked and included in full_ranking.csv,506,2026-06-09T04:00:00+00:00,alpaca,,26504498.58,24262744064.0,37.08
141,DT,ranked,ranked and included in full_ranking.csv,506,2026-06-09T04:00:00+00:00,alpaca,,21780780.13,11883465728.0,52.89
142,TOST,ranked,ranked and included in full_ranking.csv,506,2026-06-09T04:00:00+00:00,alpaca,,23586880.93,14499999744.0,44.52
143,DUOL,ranked,ranked and included in full_ranking.csv,501,2026-06-09T00:00:00,yfinance,,158150947.19,5491464704.0,59.5
144,TTD,ranked,ranked and included in full_ranking.csv,501,2026-06-09T00:00:00,yfinance,,425171248.6,9350455296.0,31.31
145,SE,ranked,ranked and included in full_ranking.csv,506,2026-06-09T04:00:00+00:00,alpaca,,20438333.69,51981565952.0,40.37
146,MELI,ranked,ranked and included in full_ranking.csv,506,2026-06-09T04:00:00+00:00,alpaca,,51535887.33,83202195456.0,40.65
147,DASH,ranked,ranked and included in full_ranking.csv,506,2026-06-09T04:00:00+00:00,alpaca,,38244068.19,67828330496.0,40.69
148,RBRK,ranked,ranked and included in full_ranking.csv,501,2026-06-09T00:00:00,yfinance,,320955988.62,14766140416.0,48.1
149,ARQQ,filtered_liquidity,fallback average dollar volume below minimum 20000000,501,2026-06-09T00:00:00,yfinance,,11431970.261875343,,
150,IBM,ranked,ranked and included in full_ranking.csv,506,2026-06-09T04:00:00+00:00,alpaca,,114645259.96,260808769536.0,60.51
151,COHR,ranked,ranked and included in full_ranking.csv,506,2026-06-09T04:00:00+00:00,alpaca,,92281404.78,69635866624.0,51.66
152,MKSI,ranked,ranked and included in full_ranking.csv,506,2026-06-09T04:00:00+00:00,alpaca,,21628613.99,21678962688.0,67.81
153,HOOD,ranked,ranked and included in full_ranking.csv,506,2026-06-09T04:00:00+00:00,alpaca,,68994898.42,75435311104.0,53.84
154,MARA,ranked,ranked and included in full_ranking.csv,501,2026-06-09T00:00:00,yfinance,,547023998.23,5074710528.0,33.36
155,RIOT,ranked,ranked and included in full_ranking.csv,506,2026-06-09T04:00:00+00:00,alpaca,,23069926.59,9565335552.0,41.21
156,CLSK,filtered_market_cap,market cap below minimum 1000000000 or unavailable,501,2026-06-09T00:00:00,yfinance,,401599705.38989323,,
157,HUT,ranked,ranked and included in full_ranking.csv,506,2026-06-09T04:00:00+00:00,alpaca,,20569199.94,12683726848.0,41.72
158,HIVE,filtered_liquidity,price below minimum 5.0,506,2026-06-09T04:00:00+00:00,alpaca,,4910228.3245,,
159,BTBT,filtered_liquidity,price below minimum 5.0,506,2026-06-09T04:00:00+00:00,alpaca,,2193310.0337499995,,
160,IREN,ranked,ranked and included in full_ranking.csv,506,2026-06-09T04:00:00+00:00,alpaca,,78317722.02,19305596928.0,39.48
161,WULF,ranked,ranked and included in full_ranking.csv,506,2026-06-09T04:00:00+00:00,alpaca,,31591670.77,12536975360.0,44.82
162,CORZ,ranked,ranked and included in full_ranking.csv,506,2026-06-09T04:00:00+00:00,alpaca,,24239379.06,8586081280.0,49.21
163,CIFR,ranked,ranked and included in full_ranking.csv,506,2026-06-09T04:00:00+00:00,alpaca,,27344761.43,9422447616.0,32.52
164,CAN,filtered_liquidity,price below minimum 5.0,506,2026-06-09T04:00:00+00:00,alpaca,,45726.618579999995,,
165,BITB,ranked,ranked and included in full_ranking.csv,501,2026-06-09T00:00:00,yfinance,,71712731.15,,34.65
166,FBTC,ranked,ranked and included in full_ranking.csv,501,2026-06-09T00:00:00,yfinance,,278783377.56,,34.74
167,ARKB,ranked,ranked and included in full_ranking.csv,501,2026-06-09T00:00:00,yfinance,,53096482.88,,33.25
168,GBTC,ranked,ranked and included in full_ranking.csv,501,2026-06-09T00:00:00,yfinance,,129879043.85,,33.92
169,ETHA,filtered_market_cap,market cap below minimum 1000000000 or unavailable,472,2026-06-09T04:00:00+00:00,alpaca,,22778456.838,,
170,ETHE,filtered_market_cap,market cap below minimum 1000000000 or unavailable,501,2026-06-09T00:00:00,yfinance,,44262008.90936241,,
171,BITO,filtered_market_cap,market cap below minimum 1000000000 or unavailable,506,2026-06-09T04:00:00+00:00,alpaca,,167520727.7605,,
172,BLOK,ranked,ranked and included in full_ranking.csv,501,2026-06-09T00:00:00,yfinance,,28940429.44,,51.33
173,BKCH,filtered_liquidity,fallback average dollar volume below minimum 20000000,501,2026-06-09T00:00:00,yfinance,,10733423.819829559,,
174,SPIR,filtered_market_cap,market cap below minimum 1000000000 or unavailable,501,2026-06-09T00:00:00,yfinance,,34261267.786157325,629449792.0,
175,IRDM,ranked,ranked and included in full_ranking.csv,501,2026-06-09T00:00:00,yfinance,,109408719.24,4768321024.0,47.57
176,SATS,ranked,ranked and included in full_ranking.csv,506,2026-06-09T04:00:00+00:00,alpaca,,39078623.99,33841522688.0,30.1
177,GSAT,filtered_market_cap,market cap below minimum 1000000000 or unavailable,501,2026-06-09T00:00:00,yfinance,,105030276.05183983,,
178,NOC,filtered_market_cap,market cap below minimum 1000000000 or unavailable,506,2026-06-09T04:00:00+00:00,alpaca,,24086016.3495,,
179,SPCE,filtered_liquidity,price below minimum 5.0,506,2026-06-09T04:00:00+00:00,alpaca,,7524633.88875,,
180,BKSY,ranked,ranked and included in full_ranking.csv,501,2026-06-09T00:00:00,yfinance,,107912138.01,1174500608.0,11.71
181,VSAT,ranked,ranked and included in full_ranking.csv,501,2026-06-09T00:00:00,yfinance,,205778836.92,8732219392.0,27.05
182,TDY,filtered_market_cap,market cap below minimum 1000000000 or unavailable,501,2026-06-09T00:00:00,yfinance,,197392918.0196289,,
183,HEI,ranked,ranked and included in full_ranking.csv,501,2026-06-09T00:00:00,yfinance,,255290270.42,45587582976.0,67.19
184,GD,filtered_market_cap,market cap below minimum 1000000000 or unavailable,501,2026-06-09T00:00:00,yfinance,,327252735.105484,,
185,HII,ranked,ranked and included in full_ranking.csv,501,2026-06-09T00:00:00,yfinance,,157287172.58,11723486208.0,45.08
186,LHX,filtered_market_cap,market cap below minimum 1000000000 or unavailable,501,2026-06-09T00:00:00,yfinance,,332508937.8036957,,
187,LDOS,ranked,ranked and included in full_ranking.csv,501,2026-06-09T00:00:00,yfinance,,163262750.97,15537019904.0,42.01
188,KTOS,filtered_market_cap,market cap below minimum 1000000000 or unavailable,501,2026-06-09T00:00:00,yfinance,,291111825.619837,,
189,AVAV,ranked,ranked and included in full_ranking.csv,501,2026-06-09T00:00:00,yfinance,,245532672.99,8932300800.0,23.36
190,TXT,ranked,ranked and included in full_ranking.csv,501,2026-06-09T00:00:00,yfinance,,113637425.65,16222102528.0,72.15
191,TDG,ranked,ranked and included in full_ranking.csv,506,2026-06-09T04:00:00+00:00,alpaca,,35227199.93,70321938432.0,65.47
192,CW,filtered_market_cap,market cap below minimum 1000000000 or unavailable,501,2026-06-09T00:00:00,yfinance,,210071262.55203858,,
193,BWXT,ranked,ranked and included in full_ranking.csv,501,2026-06-09T00:00:00,yfinance,,192087000.76,17311504384.0,50.16
194,MRCY,ranked,ranked and included in full_ranking.csv,501,2026-06-09T00:00:00,yfinance,,67710998.13,6533910016.0,50.78
195,HWM,ranked,ranked and included in full_ranking.csv,506,2026-06-09T04:00:00+00:00,alpaca,,26293410.15,102891642880.0,66.97
196,SAIC,ranked,ranked and included in full_ranking.csv,501,2026-06-09T00:00:00,yfinance,,62979406.12,4822939648.0,68.45
197,CACI,ranked,ranked and included in full_ranking.csv,501,2026-06-09T00:00:00,yfinance,,149754683.01,11598817280.0,51.6
198,OSK,ranked,ranked and included in full_ranking.csv,501,2026-06-09T00:00:00,yfinance,,107298060.04,8269030400.0,44.08
199,AXON,ranked,ranked and included in full_ranking.csv,506,2026-06-09T04:00:00+00:00,alpaca,,26281940.07,36473249792.0,47.06
200,LOAR,ranked,ranked and included in full_ranking.csv,501,2026-06-09T00:00:00,yfinance,,41215732.97,6132402688.0,56.35
201,CRSP,ranked,ranked and included in full_ranking.csv,501,2026-06-09T00:00:00,yfinance,,88407058.76,5069962752.0,27.52
202,NTLA,ranked,ranked and included in full_ranking.csv,501,2026-06-09T00:00:00,yfinance,,81349455.57,1801020160.0,12.52
203,EDIT,filtered_liquidity,price below minimum 5.0,506,2026-06-09T04:00:00+00:00,alpaca,,433062.34124999994,,
204,BEAM,ranked,ranked and included in full_ranking.csv,501,2026-06-09T00:00:00,yfinance,,59517989.09,3134729728.0,39.25
205,VRTX,ranked,ranked and included in full_ranking.csv,506,2026-06-09T04:00:00+00:00,alpaca,,23678080.9,113138843648.0,67.4
206,REGN,ranked,ranked and included in full_ranking.csv,506,2026-06-09T04:00:00+00:00,alpaca,,58466298.05,64599715840.0,46.5
207,MRNA,ranked,ranked and included in full_ranking.csv,501,2026-06-09T00:00:00,yfinance,,284746189.52,18938607616.0,27.66
208,BNTX,ranked,ranked and included in full_ranking.csv,501,2026-06-09T00:00:00,yfinance,,84477989.9,21874487296.0,28.52
209,GILD,ranked,ranked and included in full_ranking.csv,506,2026-06-09T04:00:00+00:00,alpaca,,39022232.32,155817017344.0,49.21
210,BIIB,ranked,ranked and included in full_ranking.csv,501,2026-06-09T00:00:00,yfinance,,219945897.2,29394550784.0,72.26
211,ALNY,ranked,ranked and included in full_ranking.csv,501,2026-06-09T00:00:00,yfinance,,301278470.5,39745359872.0,46.67
212,SRPT,ranked,ranked and included in full_ranking.csv,501,2026-06-09T00:00:00,yfinance,,50577534.36,1677606272.0,26.73
